transcript_id	frame0	frame1	frame2	frameSum
YBR288C_mRNA	687	11	60	758
YHR016C_mRNA	2150	43	168	2361
YIL165C_mRNA	0	0	0	0
Q0140_mRNA	0	0	0	0
YEL026W_mRNA	1336	11	114	1461
YPL216W_mRNA	8	2	0	10
YOR326W_mRNA	525	3	60	588
YKR106W_mRNA	3	0	0	3
YBR260C_mRNA	870	6	84	960
YMR155W_mRNA	73	1	5	79
YOR236W_mRNA	70	3	6	79
YDR003W_mRNA	390	3	19	412
YDL066W_mRNA	1180	16	119	1315
YHR008C_mRNA	2203	44	226	2473
YMR207C_mRNA	97	1	12	110
YOR052C_mRNA	1656	24	108	1788
YBR122C_mRNA	539	5	43	587
YCL026C-B_mRNA	79	2	10	91
YBL063W_mRNA	31	0	3	34
YEL056W_mRNA	340	8	27	375
YOR219C_mRNA	452	9	44	505
YJL193W_mRNA	47	1	4	52
YDL004W_mRNA	1180	14	95	1289
YDR206W_mRNA	122	0	9	131
YDL065C_mRNA	710	28	80	818
YDR464W_mRNA	195	4	16	215
YER098W_mRNA	12	1	2	15
YEL032C-A_mRNA	0	0	0	0
YIL056W_mRNA	112	1	19	132
YJR162C_mRNA	0	0	0	0
YLR300W_mRNA	1880	41	187	2108
YOR141C_mRNA	1444	24	139	1607
YOR321W_mRNA	94	2	14	110
YLR003C_mRNA	1095	55	104	1254
YFR009W_mRNA	1334	11	187	1532
YPL148C_mRNA	36	0	7	43
YBR190W_mRNA	1	0	0	1
YIL004C_mRNA	474	14	70	558
YPL171C_mRNA	2	0	0	2
YGL156W_mRNA	26	3	3	32
YOR332W_mRNA	4403	71	441	4915
YNL203C_mRNA	1	0	0	1
YBL056W_mRNA	613	7	63	683
YLR289W_mRNA	25	0	2	27
YGL208W_mRNA	112	1	14	127
YPR061C_mRNA	157	6	9	172
YKR051W_mRNA	26	2	9	37
YGL040C_mRNA	1686	42	178	1906
YAL063C-A_mRNA	0	0	0	0
YLR357W_mRNA	683	19	68	770
YHR073W-A_mRNA	2	1	22	25
YNL014W_mRNA	9	1	1	11
YOL110W_mRNA	86	8	6	100
YDR532C_mRNA	104	5	22	131
YGL215W_mRNA	148	1	23	172
YHR217C_mRNA	0	0	0	0
YPL170W_mRNA	227	5	15	247
YLR301W_mRNA	1255	14	138	1407
YGL118C_mRNA	1	0	0	1
YDL079C_mRNA	8	0	1	9
YJR146W_mRNA	0	0	1	1
YNL135C_mRNA	8783	288	757	9828
YGR131W_mRNA	0	1	0	1
YDR136C_mRNA	8	0	0	8
YER132C_mRNA	166	2	17	185
YIL149C_mRNA	427	8	54	489
YGR223C_mRNA	229	13	32	274
YCL035C_mRNA	3858	71	220	4149
YML088W_mRNA	197	3	10	210
YLR261C_mRNA	2	13	171	186
YLR455W_mRNA	178	5	16	199
YDR061W_mRNA	124	5	15	144
YAR002W_mRNA	610	7	76	693
YLR223C_mRNA	859	15	69	943
YKR023W_mRNA	202	2	25	229
YDR356W_mRNA	216	2	30	248
YBR126C_mRNA	13835	253	1140	15228
YPL151C_mRNA	275	23	27	325
YKL169C_mRNA	0	0	0	0
YOR256C_mRNA	698	28	54	780
YBR015C_mRNA	1310	14	119	1443
YJR112W-A_mRNA	15	0	18	33
YER013W_mRNA	277	1	22	300
YGR008C_mRNA	1739	27	87	1853
Q0060_mRNA	0	0	0	0
Q0080_mRNA	0	0	0	0
YDR150W_mRNA	477	5	59	541
YAL036C_mRNA	2660	50	166	2876
YDL057W_mRNA	55	2	7	64
YCR047C_mRNA	784	12	65	861
YKL214C_mRNA	344	6	31	381
YOR227W_mRNA	89	3	12	104
YKL065W-A_mRNA	4	1	0	5
YFR016C_mRNA	1072	17	85	1174
YLR421C_mRNA	3262	47	246	3555
YNL270C_mRNA	1	0	0	1
YCR044C_mRNA	293	4	29	326
YPL056C_mRNA	1	0	0	1
YNL235C_mRNA	1	0	0	1
YNL289W_mRNA	313	6	38	357
YBL095W_mRNA	157	5	26	188
YCR098C_mRNA	15	3	3	21
YJR136C_mRNA	123	4	16	143
YBL019W_mRNA	23	4	0	27
YNL100W_mRNA	187	4	35	226
YIL159W_mRNA	51	3	2	56
YBR279W_mRNA	369	7	36	412
YLR123C_mRNA	0	0	0	0
YLR163C_mRNA	918	19	81	1018
YBR135W_mRNA	182	7	28	217
YCR045W-A_mRNA	0	0	0	0
YGL011C_mRNA	3204	68	213	3485
YDR260C_mRNA	266	5	45	316
YHL010C_mRNA	213	4	21	238
YJR148W_mRNA	1233	11	161	1405
YPL070W_mRNA	178	5	20	203
YGR269W_mRNA	2	0	0	2
YOL032W_mRNA	179	2	27	208
YLL009C_mRNA	297	3	28	328
YLR256W_mRNA	1185	28	121	1334
YER144C_mRNA	108	2	8	118
YLR364C-A_mRNA	0	0	0	0
YJL086C_mRNA	0	0	0	0
YOR109W_mRNA	542	12	54	608
YGL098W_mRNA	70	1	8	79
YJL001W_mRNA	1009	36	106	1151
YCR071C_mRNA	275	3	34	312
YKL125W_mRNA	334	2	35	371
YLR314C_mRNA	2704	45	255	3004
YKL164C_mRNA	6041	152	404	6597
YOR096W_mRNA	9598	85	867	10550
YHR194W_mRNA	65	0	10	75
YAL025C_mRNA	1172	17	134	1323
YDR133C_mRNA	250	87	217	554
YBR107C_mRNA	101	1	13	115
YGL146C_mRNA	1	0	1	2
YOR229W_mRNA	132	3	8	143
YPL250C_mRNA	257	25	15	297
YPL134C_mRNA	119	3	9	131
YDR006C_mRNA	568	13	71	652
YOR196C_mRNA	611	11	49	671
YPL001W_mRNA	180	2	23	205
YEL051W_mRNA	1214	7	188	1409
YLR299W_mRNA	406	6	24	436
YKL091C_mRNA	299	11	36	346
YBR070C_mRNA	192	5	32	229
YDL064W_mRNA	339	6	37	382
YNL048W_mRNA	131	1	26	158
YGL026C_mRNA	12324	201	985	13510
YHR058C_mRNA	645	7	67	719
YFL029C_mRNA	330	7	31	368
YDL003W_mRNA	144	1	15	160
YLR307C-A_mRNA	2	1	0	3
YML114C_mRNA	296	7	49	352
YPL197C_mRNA	0	0	0	0
YDL186W_mRNA	0	0	0	0
YDL001W_mRNA	126	9	12	147
YMR182W-A_mRNA	0	0	0	0
YFR015C_mRNA	401	6	42	449
YLR021W_mRNA	65	0	7	72
YHR139C-A_mRNA	0	1	1	2
YGR179C_mRNA	289	16	25	330
YNL125C_mRNA	692	10	81	783
YMR221C_mRNA	570	16	62	648
YIL014W_mRNA	97	3	8	108
YIL013C_mRNA	25	1	3	29
YCR064C_mRNA	9	0	1	10
YDR223W_mRNA	3	0	0	3
YFR036W-A_mRNA	0	0	0	0
YIL120W_mRNA	9	1	2	12
YOL080C_mRNA	104	1	12	117
YHR176W_mRNA	10	1	0	11
YPL121C_mRNA	1	0	0	1
YDL075W_mRNA	9513	133	858	10504
YMR326C_mRNA	0	0	0	0
YGR127W_mRNA	79	2	9	90
YJL009W_mRNA	0	0	0	0
YBR120C_mRNA	146	2	17	165
YCR085W_mRNA	2	0	1	3
YLR154C_mRNA	169	7	18	194
YPL071C_mRNA	137	9	10	156
YDR481C_mRNA	2000	37	193	2230
YGR152C_mRNA	170	2	21	193
YPL218W_mRNA	1084	20	102	1206
YBR093C_mRNA	855	18	55	928
YKL020C_mRNA	1526	12	183	1721
YMR165C_mRNA	1051	17	74	1142
YBR247C_mRNA	938	12	83	1033
YDR543C_mRNA	0	0	0	0
YHL045W_mRNA	0	0	0	0
YBR032W_mRNA	0	0	0	0
YJR007W_mRNA	1071	20	91	1182
YEL003W_mRNA	100	5	12	117
YBR244W_mRNA	558	9	63	630
YJR160C_mRNA	0	0	0	0
YPR122W_mRNA	303	9	38	350
YOL053W_mRNA	85	2	13	100
YER006W_mRNA	902	6	86	994
YDR445C_mRNA	0	0	0	0
YHR050W_mRNA	75	21	11	107
YLL034C_mRNA	1047	14	92	1153
YMR303C_mRNA	87	1	3	91
YIL134C-A_mRNA	0	0	0	0
YLL024C_mRNA	129752	1703	9875	141330
YIR020C-B_mRNA	0	0	0	0
YLR343W_mRNA	0	0	0	0
YAR068W_mRNA	0	0	0	0
YFR007W_mRNA	71	2	11	84
YMR213W_mRNA	121	3	18	142
YGR277C_mRNA	377	4	27	408
YLR162W-A_mRNA	0	0	0	0
YKR103W_mRNA	0	0	0	0
YLR051C_mRNA	793	9	83	885
YDL245C_mRNA	0	0	0	0
YOR295W_mRNA	35	0	3	38
YKL212W_mRNA	1222	21	111	1354
YMR247C_mRNA	876	18	93	987
YDR297W_mRNA	182	1	31	214
YFR024C-A_mRNA	2249	35	134	2418
YPL279C_mRNA	19	0	2	21
YNL080C_mRNA	126	8	16	150
YLR466C-A_mRNA	0	0	0	0
YBR196C_mRNA	21886	365	1853	24104
YLR135W_mRNA	51	1	9	61
YPL213W_mRNA	132	10	14	156
YML093W_mRNA	1156	13	137	1306
YMR151W_mRNA	2	1	0	3
YDR512C_mRNA	460	10	46	516
YKL166C_mRNA	274	9	42	325
YOR384W_mRNA	0	0	0	0
YLR100W_mRNA	219	1	24	244
YOL125W_mRNA	127	1	17	145
YDL166C_mRNA	457	6	54	517
YGL117W_mRNA	11	1	2	14
YMR145C_mRNA	4751	68	435	5254
YKR008W_mRNA	327	2	18	347
YOL127W_mRNA	10293	254	865	11412
YBR290W_mRNA	278	2	29	309
YOR142W_mRNA	758	24	84	866
YAL022C_mRNA	542	6	46	594
YBR004C_mRNA	138	7	33	178
YMR029C_mRNA	548	9	66	623
YGL097W_mRNA	444	8	46	498
YDL050C_mRNA	0	0	0	0
YDR040C_mRNA	73	0	14	87
YJR102C_mRNA	198	6	16	220
YNL304W_mRNA	67	1	5	73
YCR063W_mRNA	68	2	5	75
YOL026C_mRNA	708	29	68	805
YOL106W_mRNA	0	0	0	0
YBR005W_mRNA	232	4	34	270
YHR055C_mRNA	0	0	0	0
YDL206W_mRNA	14	0	3	17
YMR002W_mRNA	1957	53	258	2268
YJL045W_mRNA	1	0	0	1
YGL164C_mRNA	622	21	75	718
YGL233W_mRNA	211	1	25	237
YKR016W_mRNA	277	7	33	317
YPR015C_mRNA	23	1	4	28
YMR171C_mRNA	778	10	61	849
YLR207W_mRNA	147	4	12	163
YIR020W-A_mRNA	0	0	0	0
YKL039W_mRNA	787	14	58	859
YNR038W_mRNA	589	6	66	661
YNL267W_mRNA	269	2	30	301
YML035C_mRNA	2150	48	150	2348
YGL005C_mRNA	104	3	9	116
YMR093W_mRNA	423	6	51	480
YEL054C_mRNA	9984	688	312	10984
YGL025C_mRNA	352	4	46	402
YDR488C_mRNA	117	2	8	127
YOR302W_mRNA	32	1	4	37
YIL034C_mRNA	1992	28	176	2196
YOL050C_mRNA	0	0	0	0
YDR186C_mRNA	1058	27	106	1191
YNL256W_mRNA	173	2	24	199
YKL003C_mRNA	199	4	23	226
YOR200W_mRNA	1	0	1	2
YFR008W_mRNA	144	1	13	158
YKL073W_mRNA	281	6	49	336
YLR105C_mRNA	103	10	15	128
YLR384C_mRNA	2202	64	177	2443
YGL048C_mRNA	3062	49	366	3477
YKR020W_mRNA	145	6	11	162
YKL162C_mRNA	91	3	11	105
YER073W_mRNA	2035	25	153	2213
YAR007C_mRNA	797	11	81	889
YMR162C_mRNA	309	14	24	347
YOR334W_mRNA	18	2	3	23
YOL147C_mRNA	311	5	28	344
YGR033C_mRNA	559	17	61	637
YHR001W_mRNA	518	6	57	581
YJR122W_mRNA	43	3	6	52
YEL024W_mRNA	280	9	31	320
YDR492W_mRNA	74	2	54	130
YOL166C_mRNA	0	0	0	0
YAL009W_mRNA	29	1	8	38
YLR443W_mRNA	18	1	10	29
YBR123C_mRNA	620	18	67	705
Q0092_mRNA	0	0	0	0
YOR075W_mRNA	90	2	7	99
YML071C_mRNA	359	4	35	398
YPL196W_mRNA	81	3	14	98
YJL189W_mRNA	3693	196	1918	5807
YDL016C_mRNA	0	0	0	0
YNR045W_mRNA	43	0	4	47
YNL017C_mRNA	0	0	0	0
YIL008W_mRNA	125	1	9	135
YHL004W_mRNA	108	3	20	131
YFR056C_mRNA	0	0	0	0
YMR173W-A_mRNA	45	145	2132	2322
YPL147W_mRNA	2	0	0	2
YER182W_mRNA	76	3	8	87
YNL021W_mRNA	272	10	38	320
YPL220W_mRNA	170	1	45	216
YNR017W_mRNA	238	18	34	290
YLR460C_mRNA	38	0	2	40
Q0032_mRNA	0	0	0	0
YBR241C_mRNA	501	6	46	553
YPR098C_mRNA	1040	20	67	1127
YKL116C_mRNA	243	15	27	285
YLR415C_mRNA	0	0	0	0
YBR284W_mRNA	18	0	3	21
YLR107W_mRNA	159	1	11	171
YDR360W_mRNA	0	0	0	0
YNR033W_mRNA	253	6	22	281
YPL271W_mRNA	546	4	33	583
YJR050W_mRNA	181	3	20	204
YGR200C_mRNA	1807	32	145	1984
YOL129W_mRNA	532	13	49	594
YBR202W_mRNA	302	5	44	351
YDR283C_mRNA	569	20	99	688
YLR288C_mRNA	84	14	13	111
YBR030W_mRNA	121	4	11	136
YOR293C-A_mRNA	1	0	4	5
YPL089C_mRNA	253	13	21	287
YER106W_mRNA	0	0	0	0
YER090C-A_mRNA	0	0	0	0
YKL159C_mRNA	234	7	21	262
YPR143W_mRNA	254	4	28	286
YIL063C_mRNA	1285	25	133	1443
YNL277W-A_mRNA	1	1	1	3
YDL025C_mRNA	498	6	42	546
YHR100C_mRNA	82	2	11	95
YNL092W_mRNA	14	1	4	19
YFL014W_mRNA	8319	158	666	9143
YOL065C_mRNA	520	8	45	573
YFL067W_mRNA	0	0	0	0
YKL019W_mRNA	68	3	10	81
YBR131C-A_mRNA	0	0	0	0
YDL239C_mRNA	0	1	0	1
YHR012W_mRNA	566	11	54	631
YML129C_mRNA	684	12	75	771
YPR170W-A_mRNA	1	17	194	212
YDL218W_mRNA	6	0	1	7
YLR211C_mRNA	125	4	15	144
YBR158W_mRNA	294	10	43	347
YNL155W_mRNA	267	1	20	288
YNL324W_mRNA	0	0	0	0
YNR074C_mRNA	363	9	38	410
YDR165W_mRNA	479	7	44	530
YDR024W_mRNA	6	0	0	6
YNR003C_mRNA	555	14	86	655
YOL088C_mRNA	517	14	54	585
YDR449C_mRNA	662	13	86	761
YER150W_mRNA	240	7	16	263
YOL087C_mRNA	516	13	59	588
YJR103W_mRNA	317	6	26	349
YEL030C-A_mRNA	1	0	0	1
YOR247W_mRNA	240	5	24	269
YNL339W-A_mRNA	0	0	0	0
YBR047W_mRNA	50	0	10	60
YMR200W_mRNA	743	16	52	811
YOR183W_mRNA	0	0	2	2
YDR334W_mRNA	39	1	3	43
YDR417C_mRNA	0	0	0	0
YDL183C_mRNA	72	3	10	85
YHR120W_mRNA	20	8	4	32
YOR368W_mRNA	19	2	2	23
YLR049C_mRNA	272	8	27	307
YGR112W_mRNA	35	1	4	40
YDL192W_mRNA	1497	44	104	1645
YGR222W_mRNA	83	2	15	100
YHR133C_mRNA	1311	44	133	1488
YNR058W_mRNA	2	1	0	3
YML108W_mRNA	158	3	19	180
YGL262W_mRNA	0	0	0	0
YPR185W_mRNA	39	1	9	49
YOR312C_mRNA	13006	294	1603	14903
YNL236W_mRNA	285	2	26	313
YLR375W_mRNA	105	4	14	123
YMR223W_mRNA	253	1	17	271
YDL119C_mRNA	74	4	7	85
YKR098C_mRNA	46	1	12	59
YGL019W_mRNA	325	4	41	370
YHR174W_mRNA	42215	418	3686	46319
YMR228W_mRNA	115	0	5	120
YOR161W-B_mRNA	0	0	0	0
YLL063C_mRNA	123	3	11	137
YML031C-A_mRNA	0	0	0	0
YOL036W_mRNA	180	4	29	213
YLR434C_mRNA	2	3	2	7
YPL047W_mRNA	51	4	8	63
YPL050C_mRNA	775	11	70	856
YOL101C_mRNA	30	2	6	38
YBR132C_mRNA	464	10	49	523
YGR203W_mRNA	67	5	14	86
YIL082W_mRNA	1	0	0	1
YJR101W_mRNA	172	2	28	202
YLR466W_mRNA	0	0	0	0
YPL026C_mRNA	341	3	34	378
YCL066W_mRNA	0	0	0	0
YDR327W_mRNA	0	0	1	1
YBR233W_mRNA	109	0	20	129
YEL057C_mRNA	1	0	0	1
YOL118C_mRNA	0	0	0	0
YJR015W_mRNA	584	11	67	662
YMR075W_mRNA	95	5	10	110
YOL142W_mRNA	365	4	17	386
YGR239C_mRNA	188	23	56	267
YLR154W-B_mRNA	0	0	0	0
YHR211W_mRNA	0	0	0	0
YLR078C_mRNA	513	17	35	565
YDR461W_mRNA	5977	37	347	6361
YGL260W_mRNA	0	0	0	0
YJL069C_mRNA	1227	19	111	1357
YFR038W_mRNA	278	8	34	320
YOR160W_mRNA	402	9	50	461
YGR102C_mRNA	301	11	62	374
YPL169C_mRNA	1691	39	162	1892
YOR323C_mRNA	3040	63	265	3368
YNL024C_mRNA	47	4	9	60
YGL042C_mRNA	0	1	0	1
YKL058W_mRNA	130	5	7	142
YML077W_mRNA	99	2	13	114
YKR054C_mRNA	268	7	34	309
YDR013W_mRNA	74	11	15	100
YBL025W_mRNA	87	0	15	102
YDR531W_mRNA	113	7	12	132
YPR099C_mRNA	10	0	3	13
YOR058C_mRNA	331	21	31	383
YBR115C_mRNA	3540	68	302	3910
YIR023C-A_mRNA	0	0	0	0
YGR132C_mRNA	1568	19	154	1741
YEL023C_mRNA	1	0	0	1
YER165C-A_mRNA	0	0	0	0
YDR465C_mRNA	610	7	46	663
YHR063W-A_mRNA	0	0	0	0
YMR293C_mRNA	123	5	16	144
YER163C_mRNA	516	55	63	634
YKL052C_mRNA	460	9	32	501
YHR199C_mRNA	650	9	52	711
YKL080W_mRNA	938	19	114	1071
YBR092C_mRNA	1734	24	145	1903
YNL142W_mRNA	20	0	1	21
YML062C_mRNA	525	12	41	578
YMR047C_mRNA	3939	56	308	4303
YJL210W_mRNA	52	2	5	59
YOL075C_mRNA	233	6	23	262
YNR073C_mRNA	4	0	0	4
YER084W_mRNA	1	0	0	1
YGL061C_mRNA	116	4	14	134
YDR515W_mRNA	84	0	12	96
YCL036W_mRNA	99	3	14	116
YKL112W_mRNA	392	3	36	431
YOR233W_mRNA	108	3	9	120
YJR018W_mRNA	1	0	0	1
YKL006W_mRNA	5054	54	435	5543
YDL025W-A_mRNA	0	0	0	0
YKL092C_mRNA	233	3	22	258
YPL201C_mRNA	0	0	0	0
YDR128W_mRNA	126	4	18	148
YER018C_mRNA	186	5	19	210
YGL258W_mRNA	0	0	0	0
YER119C-A_mRNA	2	0	0	2
YLR307W_mRNA	1	0	0	1
YKL115C_mRNA	1	4	4	9
YCR018C_mRNA	29	4	8	41
YPL270W_mRNA	195	6	22	223
YBR246W_mRNA	169	19	21	209
YGR183C_mRNA	1102	37	72	1211
YBL039C-A_mRNA	1	5	166	172
YJR147W_mRNA	20	0	1	21
YCL057W_mRNA	672	16	68	756
YJR037W_mRNA	0	0	0	0
YKL032C_mRNA	2031	36	210	2277
YDR169C_mRNA	781	15	79	875
YDL215C_mRNA	1046	26	100	1172
YGR171C_mRNA	107	5	18	130
YKR035W-A_mRNA	294	3	28	325
YFL028C_mRNA	380	12	61	453
YLR001C_mRNA	585	11	52	648
YMR034C_mRNA	6	0	0	6
YMR258C_mRNA	392	5	37	434
YFL023W_mRNA	420	4	43	467
YOL057W_mRNA	298	7	32	337
YIL009W_mRNA	109	6	11	126
YNL247W_mRNA	1146	14	124	1284
YML057W_mRNA	472	5	61	538
YDR422C_mRNA	930	22	81	1033
YEL029C_mRNA	164	5	18	187
YKL070W_mRNA	0	0	0	0
YLL022C_mRNA	254	6	17	277
YDR472W_mRNA	114	1	8	123
YKL012W_mRNA	331	7	42	380
YER066W_mRNA	0	0	0	0
YNL223W_mRNA	105	1	10	116
YKL104C_mRNA	2532	42	199	2773
YMR182C_mRNA	67	2	18	87
YJR033C_mRNA	360	9	37	406
YDR313C_mRNA	171	0	15	186
YDL187C_mRNA	0	0	0	0
YPL266W_mRNA	363	6	57	426
YNR030W_mRNA	263	2	30	295
YNR009W_mRNA	30	1	2	33
YLR171W_mRNA	2	0	0	2
YMR179W_mRNA	27	0	2	29
YBR067C_mRNA	2315	32	156	2503
YFL017W-A_mRNA	110	3	16	129
YPR203W_mRNA	0	0	0	0
YHR003C_mRNA	398	6	37	441
YBR286W_mRNA	11952	188	1046	13186
YJR039W_mRNA	15	1	1	17
Q0017_mRNA	0	0	0	0
YLR146W-A_mRNA	110	23	19	152
YHL008C_mRNA	210	3	23	236
YPR057W_mRNA	26	2	7	35
YMR115W_mRNA	202	4	26	232
YGL110C_mRNA	488	6	64	558
YHR073C-B_mRNA	0	0	0	0
YGR124W_mRNA	1360	30	180	1570
YKR095W_mRNA	396	6	50	452
YKL145W_mRNA	2001	31	233	2265
YOR373W_mRNA	130	5	6	141
YNL074C_mRNA	1295	25	129	1449
YGL085W_mRNA	42	1	4	47
YAL013W_mRNA	391	1	49	441
YMR194W_mRNA	6544	62	1161	7767
YIL164C_mRNA	22	3	1	26
YHR001W-A_mRNA	305	10	33	348
YLR176C_mRNA	287	9	36	332
YOR024W_mRNA	0	0	0	0
YLR087C_mRNA	113	2	13	128
YDL083C_mRNA	16021	222	1248	17491
YHR151C_mRNA	152	3	15	170
YJL211C_mRNA	0	0	0	0
YJL098W_mRNA	242	2	20	264
YBR162W-A_mRNA	441	8	53	502
YKR080W_mRNA	636	6	53	695
YER142C_mRNA	86	5	8	99
YDL159W-A_mRNA	0	0	0	0
YER078C_mRNA	234	8	22	264
YBR205W_mRNA	377	9	34	420
YJL020C_mRNA	4646	97	534	5277
YOR023C_mRNA	533	13	54	600
YDR339C_mRNA	735	9	109	853
YDR253C_mRNA	4	1	0	5
YLR015W_mRNA	79	0	20	99
YOR028C_mRNA	482	9	62	553
YDR382W_mRNA	4294	45	400	4739
YHR132W-A_mRNA	266	2	51	319
YGL191W_mRNA	357	7	53	417
YML128C_mRNA	3661	77	391	4129
YOL035C_mRNA	0	0	0	0
YLR045C_mRNA	675	6	56	737
YNL144W-A_mRNA	0	0	0	0
YGL134W_mRNA	21	0	4	25
YGL145W_mRNA	235	8	26	269
YBL092W_mRNA	8060	96	1045	9201
YDL241W_mRNA	8	1	2	11
YPL122C_mRNA	325	6	32	363
YHL019C_mRNA	177	5	21	203
YPL106C_mRNA	14060	266	983	15309
YLR154W-E_mRNA	0	0	0	0
YNL327W_mRNA	3757	51	393	4201
YLR002C_mRNA	1445	33	148	1626
YFL034C-B_mRNA	337	4	45	386
YGR210C_mRNA	1630	28	199	1857
YCR081C-A_mRNA	0	0	0	0
YPL108W_mRNA	93	3	14	110
YOR311C_mRNA	815	30	71	916
YNR021W_mRNA	1145	18	129	1292
YMR226C_mRNA	4379	55	460	4894
YEL012W_mRNA	132	1	17	150
YDR110W_mRNA	97	4	15	116
YOR081C_mRNA	345	16	50	411
YPL102C_mRNA	0	0	0	0
YPR027C_mRNA	0	0	0	0
YNR001C_mRNA	2370	48	242	2660
YPR170W-B_mRNA	2947	18	181	3146
YIL156W-A_mRNA	1	0	0	1
YHR088W_mRNA	394	2	49	445
YBR052C_mRNA	1291	27	108	1426
YKR049C_mRNA	421	19	59	499
YLR464W_mRNA	0	0	0	0
YOL073C_mRNA	531	14	42	587
YDR412W_mRNA	311	3	38	352
YDR485C_mRNA	711	18	77	806
YPL140C_mRNA	166	2	30	198
YDL092W_mRNA	336	5	28	369
YIL150C_mRNA	249	6	25	280
YLL021W_mRNA	404	2	45	451
YPR196W_mRNA	12	2	0	14
YBR245C_mRNA	2152	33	239	2424
YJL191W_mRNA	1178	26	80	1284
YPL212C_mRNA	2460	47	253	2760
YJL088W_mRNA	70	0	3	73
YML031W_mRNA	190	3	30	223
YBR167C_mRNA	57	0	9	66
YPL096C-A_mRNA	39	19	7	65
YPL033C_mRNA	0	0	0	0
YDL170W_mRNA	181	16	22	219
YGL144C_mRNA	245	4	34	283
YPL119C-A_mRNA	0	0	0	0
YOR258W_mRNA	29	3	5	37
YIL134W_mRNA	16	5	3	24
YBR243C_mRNA	320	5	39	364
YPL107W_mRNA	134	7	14	155
YDL201W_mRNA	242	4	33	279
YOR119C_mRNA	533	13	54	600
YDR185C_mRNA	187	5	19	211
YOR254C_mRNA	2870	43	402	3315
YOL111C_mRNA	1158	23	122	1303
YDR328C_mRNA	2607	39	202	2848
YMR080C_mRNA	1987	38	238	2263
YGR224W_mRNA	1	0	0	1
YOR288C_mRNA	255	7	23	285
YDR255C_mRNA	171	1	15	187
YDR193W_mRNA	0	0	0	0
YGL116W_mRNA	396	5	40	441
YDR494W_mRNA	109	1	14	124
YDR495C_mRNA	284	5	36	325
YPR018W_mRNA	124	1	14	139
YOR103C_mRNA	908	14	83	1005
YDR423C_mRNA	483	12	35	530
YMR180C_mRNA	81	30	10	121
YDR440W_mRNA	38	1	3	42
YGL086W_mRNA	286	1	28	315
YLR379W_mRNA	0	0	0	0
YFL068W_mRNA	0	0	0	0
YAR060C_mRNA	0	0	0	0
YPL129W_mRNA	772	12	77	861
YDL163W_mRNA	0	0	0	0
YJL171C_mRNA	5899	90	500	6489
YDR118W_mRNA	70	1	11	82
YJL070C_mRNA	423	8	29	460
YJR024C_mRNA	587	23	51	661
YCL065W_mRNA	0	0	0	0
YLR258W_mRNA	806	16	124	946
YAL004W_mRNA	0	0	0	0
YMR100W_mRNA	92	0	4	96
YDR008C_mRNA	58	0	14	72
YNL103W_mRNA	303	4	24	331
YPL249C-A_mRNA	12407	131	1728	14266
YKL161C_mRNA	22	4	2	28
YJR116W_mRNA	57	1	9	67
YER111C_mRNA	258	2	23	283
YPL230W_mRNA	130	3	20	153
YNL298W_mRNA	181	3	31	215
YPR161C_mRNA	669	17	73	759
YKL064W_mRNA	178	4	35	217
YGR220C_mRNA	529	13	70	612
YOR067C_mRNA	621	12	55	688
YIL053W_mRNA	2079	31	196	2306
YJR157W_mRNA	0	0	0	0
YKL007W_mRNA	901	6	104	1011
YDR116C_mRNA	434	10	41	485
YDR536W_mRNA	0	1	0	1
YML011C_mRNA	204	17	18	239
YJL223C_mRNA	0	0	0	0
YJL166W_mRNA	554	10	45	609
YDR443C_mRNA	298	4	24	326
YIL152W_mRNA	39	1	15	55
YIR021W-A_mRNA	0	0	0	0
YDR063W_mRNA	216	7	41	264
YIR005W_mRNA	51	0	2	53
YMR320W_mRNA	0	0	0	0
YLR150W_mRNA	8973	131	686	9790
YPL162C_mRNA	272	10	28	310
YGR035C_mRNA	56	5	14	75
YOL143C_mRNA	1376	22	127	1525
YDR390C_mRNA	587	11	65	663
YDR146C_mRNA	1369	36	228	1633
YLR154W-F_mRNA	0	0	0	0
YJR125C_mRNA	2116	41	167	2324
YGR092W_mRNA	336	6	33	375
YER107W-A_mRNA	0	0	0	0
YLR406C_mRNA	4460	83	381	4924
YMR042W_mRNA	73	2	6	81
YMR125W_mRNA	725	19	98	842
YDL090C_mRNA	274	6	23	303
YDR457W_mRNA	453	6	49	508
YNR060W_mRNA	2	0	0	2
YGL127C_mRNA	212	9	27	248
YDR019C_mRNA	12923	210	1154	14287
YPR010C_mRNA	4740	81	445	5266
YDR544C_mRNA	0	0	0	0
YJL027C_mRNA	0	0	0	0
YKL225W_mRNA	0	0	0	0
YPL078C_mRNA	2115	20	217	2352
YIR002C_mRNA	155	9	14	178
YCR009C_mRNA	1321	17	141	1479
YNL106C_mRNA	247	4	38	289
YGL010W_mRNA	69	1	6	76
YOL146W_mRNA	74	6	6	86
YBL098W_mRNA	15	0	1	16
YAL031C_mRNA	321	8	38	367
YDR316W_mRNA	70	2	3	75
YOR380W_mRNA	31	2	8	41
YKL098W_mRNA	84	0	6	90
YOR071C_mRNA	26	9	2	37
YAL063C_mRNA	0	0	0	0
YOR134W_mRNA	1	0	0	1
YJL034W_mRNA	11395	117	844	12356
YGL219C_mRNA	443	9	44	496
YEL034C-A_mRNA	11	3	1	15
YDL060W_mRNA	514	5	75	594
YCL049C_mRNA	841	10	77	928
