sample	start_density	stop_density	start_lower_CI	start_upper_CI	stop_lower_CI	stop_upper_CI
si-Ctrl	0.9580816206608747	0.9632630491609412	0.8988523557889749	1.0173108855327744	0.8944462070404648	1.0320798912814175
si-Ctrl	1.0083806391802743	0.9498042491560178	0.9429866005285106	1.073774677832038	0.8868230906096985	1.0127854077023368
si-Ctrl	1.010259528042548	0.9786542421730493	0.9448017524182268	1.0757173036668688	0.9082534358941111	1.0490550484519878
si-Ctrl	0.9993547719182857	0.9920038540096476	0.9371616016671318	1.0615479421694398	0.9217978276408718	1.0622098803784237
si-Ctrl	0.9808050179052457	0.9360562407629032	0.9101520398270408	1.0514579959834507	0.8731426088341001	0.9989698726917061
si-Ctrl	1.0042310537053039	0.9585095200881857	0.9371462075388897	1.0713158998717178	0.8963411297071286	1.0206779104692427
si-Ctrl	0.9671275899123422	0.9858747700990791	0.9047899521450693	1.0294652276796152	0.9201510997758613	1.0515984404222969
si-Ctrl	0.9517808188187971	0.9712042950070279	0.890841450992184	1.0127201866454103	0.9022361274115284	1.0401724626025275
si-Ctrl	0.9392824049713694	0.9384486409376822	0.8773996598218553	1.0011651501208834	0.8772028779182101	0.9996944039571544
si-Ctrl	0.9691722514938642	0.951265085085807	0.9054581583415273	1.032886344646201	0.8849800160768684	1.0175501540947454
si-Ctrl	1.0292520917414543	0.9703626507562491	0.9645281302736782	1.0939760532092302	0.9029929486727808	1.037732352839717
si-Ctrl	1.0045372024610795	1.0046747004115715	0.9326315619009129	1.0764428430212458	0.9366243286634593	1.0727250721596837
si-Ctrl	0.9668859676491699	0.9378830305704104	0.9085325498377423	1.0252393854605972	0.8736977105214916	1.0020683506193293
si-Ctrl	0.9698046380747135	0.9600585952680799	0.9043537078241792	1.0352555683252478	0.898868078324428	1.021249112211732
si-Ctrl	0.9718299378116704	0.9789598065312379	0.9091504301868392	1.0345094454365016	0.9150255584331279	1.042894054629348
si-Ctrl	0.951986907118893	0.9612321201145673	0.8895715739281065	1.0144022403096797	0.900293030681895	1.0221712095472397
si-Ctrl	0.962288946686616	0.9926511920146597	0.899833264315909	1.0247446290573228	0.9257925597185177	1.0595098243108017
si-Ctrl	1.0038607210394401	0.9717763568518221	0.935527454909422	1.0721939871694581	0.9083953134561038	1.0351574002475403
si-Ctrl	0.9520643547177982	0.9989362551528351	0.8908198612152455	1.0133088482203507	0.9236638671785116	1.0742086431271587
si-Ctrl	0.9297347799772038	0.9347534692891639	0.8699473971390248	0.9895221628153825	0.8724539463001912	0.9970529922781369
si-Ctrl	0.981472468910801	0.9223416427039719	0.9103432849300631	1.0526016528915392	0.8637616995557214	0.9809215858522222
si-Ctrl	1.008463868857035	0.9746900290551965	0.93723478245141	1.0796929552626604	0.9111135288515914	1.0382665292588018
si-Ctrl	1.0103178046934647	0.9754082082404543	0.9284647603804446	1.0921708490064845	0.9002647679165364	1.050551648564372
si-Ctrl	0.9936450001995413	0.9302463639733056	0.9220474621112296	1.065242538287853	0.8683713317913608	0.9921213961552504
si-Ctrl	0.9438273106705499	0.9590023213746146	0.8733734215548095	1.0142811997862902	0.8963751845284408	1.0216294582207883
si-Ctrl	0.9743586580609651	0.9797920756212926	0.8969076849162305	1.0518096312056997	0.9153719521379365	1.0442121991046487
si-Ctrl	0.9900040008734923	0.9455256133645559	0.9220471990686018	1.0579608026783827	0.8851553965473207	1.005895830181791
si-Ctrl	1.0212179699786992	0.9378170410281799	0.9539113251900724	1.088524614767326	0.8769304237595472	0.9987036582968122
si-Ctrl	1.018662791531253	0.9752664148266528	0.9321206955067061	1.1052048875557996	0.9127681686591399	1.0377646609941658
si-Ctrl	0.9719767413537719	0.9515770322698593	0.9029407021075305	1.0410127806000133	0.8894637457421817	1.0136903187975372
si-Ctrl	0.9559811397135046	0.9320803048017778	0.893490267313218	1.0184720121137913	0.8716365399784032	0.9925240696251522
si-Ctrl	0.958417133160304	0.9184316373934645	0.8893091973263696	1.0275250689942383	0.8578358556053371	0.979027419181592
si-Ctrl	0.9117002429061984	0.9338446594406533	0.8515283411236065	0.9718721446887904	0.8694721255493129	0.9982171933319937
si-Ctrl	0.9901831257509711	0.9918873336750147	0.9206900141822002	1.059676237319742	0.9242869761275141	1.0594876912225155
si-Ctrl	1.0210260498869905	0.9902515167601891	0.9543756639845897	1.0876764357893918	0.919895003735298	1.06060802978508
si-Ctrl	0.8984339894040274	0.994598502958181	0.8336374537811941	0.9632305250268608	0.9329465866142452	1.0562504193021165
si-Ctrl	0.9422390495178471	0.965456790300872	0.8770893747822849	1.0073887242534094	0.9029580530183945	1.0279555275833496
si-Ctrl	0.9734451519086302	0.967137830480143	0.9064145615150395	1.0404757423022208	0.9021063629112233	1.0321692980490629
si-Ctrl	0.9393733963919251	0.9480454520832438	0.8787426321480676	1.0000041606357826	0.8883606419244952	1.0077302622419924
si-Ctrl	0.9771137569242778	0.9538750685380395	0.9098322135940433	1.044395300254512	0.889644967546084	1.018105169529995
si-Ctrl	0.9534513147175271	0.9627211753659322	0.8872742075692027	1.0196284218658516	0.8991030466630519	1.0263393040688122
si-Ctrl	0.9129093629246579	0.9539394286485929	0.8512370198622226	0.9745817059870934	0.8937471971664283	1.014131660130758
si-Ctrl	0.9769777341593111	0.9695466118447666	0.913006742013741	1.040948726304881	0.8992620237616382	1.0398311999278953
si-Ctrl	0.9889522487010947	0.9988068404960425	0.9235889984877015	1.0543154989144878	0.9366000624385296	1.0610136185535555
si-Ctrl	0.9795047158137526	0.9481024625267473	0.9104597672553728	1.0485496643721324	0.8894616996209334	1.0067432254325612
si-Ctrl	0.9781977198124464	0.9349573575348914	0.9088090813574118	1.047586358267481	0.8751480962247913	0.9947666188449915
si-Ctrl	0.9747696551387716	0.9894725054567324	0.9036043642763238	1.0459349460012195	0.9255956019984717	1.053349408914993
si-Ctrl	1.0013587434842433	0.9588200797639196	0.9296871350418524	1.0730303519266342	0.8983872660107144	1.0192528935171246
si-Ctrl	0.9550804546163829	0.9613124394255068	0.8891728926660334	1.0209880165667324	0.9037613609170814	1.018863517933932
si-Ctrl	0.9602444353012816	0.9234466403737216	0.8916801250331501	1.028808745569413	0.8659285628566851	0.9809647178907583
si-Ctrl	1.0042620120068269	0.97212710288389	0.9363807834412678	1.0721432405723859	0.9094048645106358	1.0348493412571442
si-Ctrl	0.9640521821309052	0.9642711538409257	0.8943261970939813	1.0337781671678292	0.902100998979904	1.0264413087019468
si-Ctrl	0.9295665715566248	0.9467905680445441	0.8656157702961317	0.993517372817118	0.8874155483847246	1.0061655877043634
si-Ctrl	0.9365026715496906	0.9491366309091718	0.8739295495578052	0.9990757935415763	0.8802198143304505	1.018053447487893
si-Ctrl	0.9767739898337019	0.9151553954376148	0.9070440055102857	1.046503974157118	0.8576966774016402	0.9726141134735896
si-Ctrl	0.9168532918828904	0.9339778398864091	0.853148513655607	0.9805580701101742	0.8730311613240822	0.9949245184487361
si-Ctrl	0.906712135404094	0.904839068456197	0.845278426975506	0.968145843832682	0.8464004351673556	0.9632777017450382
si-Ctrl	0.89661562348001	0.9540188513509766	0.8327493259223999	0.96048192103762	0.8930122403797094	1.0150254623222437
si-Ctrl	0.9901083903662492	0.9345563220829345	0.9130406569379541	1.0671761237945443	0.8741220055851033	0.9949906385807653
si-Ctrl	0.9746045814987554	0.9313179006789586	0.9040013126596913	1.0452078503378193	0.8720951677208342	0.990540633637083
si-Ctrl	0.9895253286447744	0.9891177472063764	0.9189580192201524	1.0600926380693962	0.926439279634047	1.0517962147787059
si-Ctrl	0.9469917483662176	0.9305689740767008	0.877102365344445	1.0168811313879902	0.8635210241025266	0.997616924050875
si-Ctrl	0.9449466569673279	0.9280738997097424	0.8809218704115453	1.0089714435231107	0.8707536395716087	0.9853941598478761
si-Ctrl	0.9618336460036131	0.9112270333403729	0.8889128239829963	1.0347544680242298	0.8486864311003912	0.9737676355803548
si-Ctrl	0.9634622313892611	0.9255866963386348	0.8956338458290629	1.0312906169494596	0.8650305962567696	0.9861427964204998
si-Ctrl	0.9130747650495716	1.016431728755765	0.8477532785054405	0.9783962515937028	0.9361257821512485	1.0967376753602815
si-Ctrl	0.9723812593822523	0.924717629511748	0.9048513719672833	1.0399111467972215	0.8608753042583879	0.988559954765108
si-Ctrl	1.0019741682443608	0.9386900698864904	0.9138100205649013	1.0901383159238203	0.8731514479124345	1.004228691860546
si-Ctrl	0.9726602832637298	0.9113459774243351	0.9055912273336452	1.0397293391938147	0.8545885237640338	0.9681034310846364
si-Ctrl	0.9508427489974276	0.9361273832858258	0.8830553914244705	1.0186301065703844	0.8770435707811821	0.9952111957904692
si-Ctrl	0.9787358171218149	0.939204569663108	0.907453246137647	1.050018388105983	0.8811450113603301	0.9972641279658859
si-Ctrl	0.9536134842808515	0.9473737656163737	0.8862962814990811	1.0209306870626216	0.8692683337989955	1.0254791974337518
si-Ctrl	0.9576899775333553	0.9531345878996467	0.8904050295081916	1.0249749255585188	0.8942238110209094	1.012045364778384
si-Ctrl	0.9508181350169298	0.911102548144883	0.876068415264578	1.0255678547692817	0.8532458663433531	0.9689592299464127
si-Ctrl	0.9689290407709015	0.9141922640239396	0.9003073312271339	1.0375507503146693	0.8572402526140952	0.971144275433784
si-Ctrl	0.926451355826218	0.9362644153092166	0.8619272099009148	0.9909755017515212	0.8774913012964752	0.9950375293219578
si-Ctrl	0.9423327654087047	0.9398925980611332	0.8758502085417241	1.0088153222756855	0.879072200798472	1.0007129953237945
si-Ctrl	0.9152011304422608	0.901304175801882	0.8459491537716874	0.9844531071128341	0.8489998427067305	0.9536085088970336
si-Ctrl	0.9358852531733867	0.9248655476979653	0.8669164219878375	1.004854084358936	0.8680500508664206	0.98168104452951
si-Ctrl	0.864547237088164	0.9582713291285526	0.8048903899404691	0.9242040842358588	0.893250826540957	1.0232918317161483
si-Ctrl	0.9134643635699466	0.9493719298167276	0.8480852488174395	0.978843478322454	0.8895202755387518	1.0092235840947037
si-Ctrl	0.9226659037745875	0.9375806989824209	0.8558064162074174	0.9895253913417578	0.8745586430316019	1.00060275493324
si-Ctrl	0.9373240590323999	0.9638895082924722	0.8704229975715132	1.0042251204932868	0.9040212544868086	1.0237577620981355
si-Ctrl	0.8953441794899658	0.9165277906532545	0.8303237517681966	0.960364607211735	0.861067892376586	0.971987688929923
si-Ctrl	0.88695505551564	0.9117169873998796	0.8234985267895263	0.9504115842417538	0.8554329375734935	0.968001037226266
si-Ctrl	0.9743006996041805	0.8903727902952494	0.9048255312564458	1.0437758679519153	0.8377545952801566	0.9429909853103424
si-Ctrl	0.8866889755869725	0.8944312174478672	0.8247436126753941	0.9486343384985506	0.8399497072819444	0.9489127276137901
si-Ctrl	0.9737845534781626	0.9094318407140978	0.8866028034838188	1.0609663034725063	0.8559494533347795	0.962914228093416
si-Ctrl	0.9592030644069338	0.9510813358941757	0.8882311096507529	1.030175019163115	0.8852212718967385	1.0169413998916128
si-Ctrl	0.9297262291033007	0.9458807532180478	0.8544562807091387	1.0049961774974627	0.8853687810712014	1.0063927253648939
si-Ctrl	0.937728787775808	0.937707362455828	0.866939011111763	1.0085185644398533	0.8776906932899159	0.9977240316217401
si-Ctrl	0.9028080131834539	0.9411950973607053	0.8405735897945745	0.9650424365723334	0.8851031554736357	0.9972870392477748
si-Ctrl	0.921705447916544	0.9634745951102615	0.8573957212662142	0.9860151745668739	0.9047925332057876	1.0221566570147353
si-Ctrl	0.9591746809702302	0.930437595854264	0.8898652208235662	1.028484141116894	0.8768329203435798	0.9840422713649482
si-Ctrl	0.921594600770413	0.9906583208463069	0.8553719448294606	0.9878172567113654	0.9269035727860004	1.0544130689066131
si-Ctrl	0.8963136910809499	0.9475007395406227	0.8323759841741827	0.9602513979877172	0.8901890329133082	1.004812446167937
si-Ctrl	0.9599529974983985	0.9238281812472918	0.8877808141823685	1.0321251808144285	0.8684335604312674	0.9792228020633162
si-Ctrl	0.8774882667308725	0.8951253146502475	0.8151085762728123	0.9398679571889328	0.8412166932356222	0.9490339360648727
si-Ctrl	0.957851456678518	0.9630108109018264	0.8873578256022432	1.0283450877547926	0.9052941237943555	1.020727498009297
si-Ctrl	0.9092001824626932	0.9316002533630552	0.8401456841888026	0.9782546807365836	0.8748009438352482	0.9883995628908617
si-Ctrl	0.9310574726762841	0.9333713999036866	0.8628802423571145	0.9992347029954536	0.8779471947932589	0.988795605014114
si-Ctrl	0.9087740818282715	0.9394344645934387	0.8404661070095312	0.9770820566470118	0.8822072285599554	0.996661700626922
si-Ctrl	0.8704468046607863	0.9218666415996202	0.8057254600439794	0.935168149277593	0.866684872866957	0.9770484103322836
si-Ctrl	0.9379365131820476	1.0214037810984076	0.863617166502368	1.012255859861727	0.9608676347224736	1.0819399274743415
si-Ctrl	0.9158157485411405	0.9626422195292252	0.8485392202500494	0.9830922768322315	0.9025927119193371	1.0226917271391134
si-Ctrl	0.9249937023136712	0.9483044348390739	0.854214773877898	0.9957726307494439	0.8846499464236381	1.0119589232545096
si-Ctrl	0.9454482071131081	0.9210647745224885	0.8755278844714556	1.01536852975476	0.8662428078926905	0.9758867411522862
si-Ctrl	0.892711026630835	0.9611277782982968	0.8238975198446452	0.9615245334170248	0.9031807402131866	1.0190748163834071
si-Ctrl	0.9708408720250659	0.8937339118905534	0.8980852225152778	1.043596521534854	0.8400004529524673	0.9474673708286394
si-Ctrl	0.9397960748283173	0.9302546465541235	0.8656079817959283	1.013984167860706	0.8778261248324373	0.9826831682758098
si-Ctrl	0.9272707024030012	0.9435323448510877	0.8568211585331366	0.9977202462728658	0.8866195711027617	1.0004451185994139
si-Ctrl	0.9115754568690143	0.9509919940590144	0.8418181418475932	0.9813327718904354	0.893798982129679	1.0081850059883497
si-Ctrl	0.9329760012857837	0.9414510174805781	0.8612489491964881	1.0047030533750791	0.8861822732444583	0.9967197617166978
si-Ctrl	0.9254160936176947	1.0146429232347143	0.8546538880655284	0.996178299169861	0.9256077770162182	1.1036780694532105
si-Ctrl	0.9336548106690796	0.9634382856859127	0.8656673322034782	1.001642289134681	0.90920710065644	1.0176694707153855
si-Ctrl	0.9203622184241644	0.946443274759177	0.8478102028218986	0.9929142340264305	0.8902758301147353	1.0026107194036187
si-Ctrl	0.9009779863239968	0.951836575895814	0.8328759316097116	0.9690800410382818	0.8949842286582779	1.00868892313335
si-Ctrl	0.9119346124486243	0.9441558069369029	0.8422472986133791	0.9816219262838695	0.8895826347402556	0.9987289791335501
si-Ctrl	0.8981642047440668	0.9437716157889315	0.8355416388134889	0.9607867706746449	0.8870251541603877	1.0005180774174753
si-Ctrl	0.9059644416040495	0.9149495701014136	0.8406331661936988	0.9712957170144002	0.859404774510505	0.9704943656923224
si-Ctrl	0.8533199064740087	0.8709094083436104	0.7913706908849781	0.9152691220630391	0.8208008306142691	0.9210179860729517
si-Ctrl	0.901908413961	0.9256232607975801	0.830094042445266	0.9737227854767339	0.8588822678664703	0.9923642537286899
si-Ctrl	0.8895273246645483	0.9040792840804714	0.818462179620784	0.9605924697083124	0.8513865640545301	0.9567720041064126
si-Ctrl	0.8779679878031534	0.9269111372338198	0.8050262145316247	0.9509097610746822	0.873939693649675	0.9798825808179645
si-Ctrl	0.9315049119796703	0.9167723979591317	0.8532066009263013	1.0098032230330394	0.8558519959613393	0.977692799956924
si-Ctrl	0.9694835484340132	0.9252277522835328	0.8937926885977403	1.0451744082702858	0.8694733499868545	0.9809821545802113
si-Ctrl	1.0235987915644067	0.8980523978421278	0.929670242181007	1.1175273409478061	0.8470297902044117	0.9490750054798436
si-Ctrl	0.9815536081963808	0.9248332553712448	0.9034548624309506	1.0596523539618112	0.8683544252007785	0.9813120855417112
si-Ctrl	0.9330430597038588	0.9159676185903423	0.8595992074052821	1.0064869120024356	0.8631464992853157	0.9687887378953689
si-Ctrl	0.9274549539603566	0.9150649834217014	0.8537590853749604	1.0011508225457526	0.8580569004532392	0.9720730663901636
si-Ctrl	0.8654156669325661	0.909436937363366	0.8004298780218575	0.9304014558432746	0.8564682463711965	0.9624056283555352
si-Ctrl	0.852812045495956	0.9190520047476515	0.7866460811375182	0.9189780098543938	0.8672303350055269	0.9708736744897761
si-Ctrl	0.9334262420439245	0.9366973149427791	0.8504592379865105	1.0163932461013385	0.8831266414126715	0.9902679884728867
si-Ctrl	0.8943774796281581	0.8716602562156487	0.8274396740802568	0.9613152851760592	0.8208073211245525	0.9225131913067449
si-Ctrl	0.8737538683260728	0.8904236107256254	0.8041575227787272	0.9433502138734184	0.8401712564332557	0.940675965017995
si-Ctrl	0.9302381406081468	0.8947871858416039	0.8551724642590491	1.0053038169572441	0.8432337178218269	0.9463406538613808
si-Ctrl	0.9200711518589053	0.8994102951945171	0.8438499167318547	0.9962923869859561	0.8493315832457942	0.9494890071432402
si-Ctrl	0.9380589813068857	0.906214712205347	0.8675794072874822	1.008538555326289	0.8519814325257371	0.9604479918849569
si-Ctrl	0.8789669266102973	0.9238111040345259	0.8104980609693324	0.9474357922512622	0.8715464326568798	0.9760757754121722
si-Ctrl	0.951759303907328	0.9107539792432275	0.8744669221812305	1.0290516856334255	0.8590880688888356	0.9624198895976195
si-Ctrl	0.9074627468686249	0.9407480090195623	0.8353337220024295	0.9795917717348201	0.8804637919519611	1.0010322260871636
si-Ctrl	0.9525625195943137	0.882995574702569	0.8752549223069366	1.029870116881691	0.8309799220164189	0.935011227388719
si-Ctrl	0.9600417358076259	0.9340490114790319	0.8815175081304922	1.0385659634847597	0.8704539090047315	0.9976441139533325
si-Ctrl	0.9372128557626562	0.9378607960670962	0.864218715378132	1.0102069961471805	0.8836297559849636	0.9920918361492286
si-Ctrl	0.9284380347274979	0.9484572544345261	0.8548693713183184	1.0020066981366775	0.8949883330352026	1.0019261758338494
si-Ctrl	0.9129088118318305	0.9380544170745916	0.8383695672971915	0.9874480563664693	0.883915666291033	0.9921931678581501
si-Ctrl	0.8856333290158285	0.9020697977705183	0.8156998099800788	0.955566848051578	0.8509705482801289	0.9531690472609076
si-Ctrl	0.8974826762551764	0.9489703404198216	0.8288660730624555	0.9660992794478974	0.8939991530309892	1.0039415278086539
si-Ctrl	0.8866614251136067	0.8999154555422864	0.8183293714977283	0.9549934787294851	0.8330134641993472	0.9668174468852253
si-Ctrl	0.9167363470692522	0.9284464320231678	0.8361543943876688	0.9973182997508357	0.8760405982475843	0.9808522657987511
si-Ctrl	0.9240057736017838	0.89836867483823	0.8488449977828844	0.9991665494206834	0.8443867359638011	0.9523506137126588
si-Ctrl	0.8782749130367408	0.9076794026163453	0.8094229884059543	0.9471268376675273	0.8536752664822959	0.9616835387503948
si-Ctrl	0.8938154317813147	0.8904025722952544	0.8214562391908382	0.9661746243717912	0.8359176291976869	0.9448875153928222
si-Ctrl	0.9101139300909111	0.9364284244484367	0.8387916704642431	0.9814361897175792	0.8826591575954215	0.9901976913014516
si-Ctrl	0.865113601797094	0.949945532418282	0.7975664624920564	0.9326607411021315	0.8915687455394288	1.0083223192971351
si-Ctrl	0.9487899201952974	0.9161708106661841	0.8692752728872937	1.0283045675033011	0.8659197758103334	0.9664218455220346
si-Ctrl	0.8825652887615445	0.9483636031838313	0.8118808572052043	0.9532497203178849	0.890012058921096	1.0067151474465668
si-Ctrl	0.8658816040651878	0.9003592597714059	0.7969676122144289	0.9347955959159466	0.8509101742689504	0.9498083452738614
si-Ctrl	0.899073101309916	0.9214219274871865	0.8281680615339972	0.9699781410858348	0.8677517318364224	0.9750921231379507
si-Ctrl	0.9068362504019228	0.9140365520566553	0.8353799390459747	0.9782925617578708	0.8582423191990434	0.9698307849142673
si-Ctrl	0.8674070911385721	0.9527633694298197	0.7982636903286238	0.9365504919485206	0.8968897865026804	1.0086369523569587
si-Ctrl	0.9397129578819042	0.9645606902248622	0.8681227482509579	1.0113031675128508	0.9040824378362551	1.0250389426134692
si-Ctrl	0.910438855956696	0.8775313908785297	0.8372732222528314	0.9836044896605605	0.8227853063137114	0.932277475443348
si-Ctrl	0.9037387292578438	0.8781238805604092	0.8307667608599465	0.9767106976557414	0.8297466424196549	0.9265011187011635
si-Ctrl	0.9987389018405668	0.9675093589355338	0.9192031268052834	1.0782746768758504	0.9101933265379014	1.0248253913331662
si-Ctrl	0.9436061468624837	0.9579159372151045	0.8649053450568713	1.0223069486680958	0.8932732402625496	1.022558634167659
si-Ctrl	0.9400677029089882	0.9553484990797008	0.8608714977678111	1.0192639080501653	0.8976074339836125	1.013089564175789
si-Ctrl	0.9298483016561718	0.9472222808324966	0.8550405602430418	1.0046560430693017	0.8850643348678289	1.0093802267971639
si-Ctrl	0.9460408472889663	0.8880187202876604	0.8695570001258438	1.022524694452089	0.8393522108852786	0.9366852296900422
si-Ctrl	0.9244851523141819	0.9252887646858314	0.848510225890031	1.000460078738333	0.8669163766694554	0.9836611527022073
si-Ctrl	0.9619936293693592	0.9062777006998498	0.8885946369642026	1.0353926217745157	0.8556328144290511	0.9569225869706484
si-Ctrl	0.909169850980347	0.958987577064925	0.8361294078596817	0.9822102941010125	0.9027108634331129	1.015264290696737
si-Ctrl	0.8916577226768414	0.9347499980060758	0.8191105672780171	0.9642048780756657	0.8815282698786118	0.9879717261335399
si-Ctrl	0.9510473798158454	0.9081522882214005	0.8712911781204872	1.0308035815112038	0.8583334086011394	0.9579711678416616
si-Ctrl	0.9591253662272042	0.9073147474537534	0.879205942710779	1.0390447897436295	0.8542156490618465	0.9604138458456603
si-Ctrl	0.9175567654375265	0.9466893903379938	0.841105057856816	0.994008473018237	0.8949895597302289	0.9983892209457585
si-Ctrl	0.916484693252836	0.9321115551771473	0.8363730522274322	0.9965963342782398	0.8809579584051217	0.9832651519491731
si-Ctrl	0.9757736434123098	0.8884311598443846	0.8843098453717962	1.0672374414528234	0.8401669355863262	0.936695384102443
si-Ctrl	0.9067372162819887	0.9518960719845765	0.8326180969643013	0.9808563355996762	0.9004984577055735	1.0032936862635795
si-Ctrl	0.9018746348737674	0.9275508522195937	0.8271093640565097	0.9766399056910248	0.8768924625477995	0.978209241891388
si-Ctrl	0.874559704652681	0.891648520682359	0.803360073140778	0.9457593361645842	0.8435930911036391	0.9397039502610789
si-Ctrl	0.9072591434587278	0.9024411225157413	0.8254173776537925	0.9891009092636632	0.8516353533989465	0.9532468916325361
si-Ctrl	0.9715612762466828	0.9125793620318885	0.846871968194721	1.0962505842986447	0.8599496395212493	0.9652090845425279
si-Ctrl	0.9319599080498862	0.8945405932526584	0.8419318635964071	1.0219879525033653	0.8466155145088015	0.9424656719965154
si-Ctrl	0.9293571931793335	0.9425313301754354	0.8452679462035475	1.0134464401551193	0.8882955777641123	0.9967670825867587
si-Ctrl	0.8674116173172441	0.9691243264029539	0.7961740144122883	0.9386492202222	0.9127829140528367	1.025465738753071
si-Ctrl	0.9493521488362608	0.9083318874491544	0.8705373156114715	1.0281669820610502	0.8586914736480036	0.9579723012503056
si-Ctrl	0.9166760320602094	0.9222424155455871	0.8284617841208242	1.0048902799995947	0.8705468611382661	0.9739379699529078
si-Ctrl	0.9222504740662947	0.9662376175471766	0.8421987770482764	1.0023021710843127	0.909654334735767	1.0228209003585864
si-Ctrl	0.8988562314485989	0.9223185069758277	0.8218337687525143	0.9758786941446835	0.8692252818603083	0.9754117320913473
si-Ctrl	0.8892204436009203	0.9504676087295238	0.7997345793909019	0.9787063078109388	0.8992978720982465	1.0016373453608007
si-Ctrl	0.8849445725954845	0.9041589855623574	0.8087523041764539	0.9611368410145154	0.854342500885543	0.9539754702391721
si-Ctrl	0.854336323054931	0.9005513275634321	0.778688263546488	0.9299843825633739	0.8512252597701796	0.9498773953566848
si-Ctrl	0.9198315802967545	0.8891018086451099	0.8413242317674818	0.9983389288260271	0.8406375783936799	0.9375660388965399
si-Ctrl	0.9218862468166504	0.9635236873838819	0.848184724051865	0.995587769581436	0.9093321889673772	1.0177151858003866
si-Ctrl	0.9331765167913904	0.9040348314340749	0.8555960942943865	1.0107569392883944	0.8550167509983259	0.953052911869824
si-Ctrl	0.8849053054175346	0.9039846028754822	0.8078282342705985	0.9619823765644708	0.8531864634568371	0.9547827422941274
si-Ctrl	0.8914503740843622	0.8884160346148674	0.8180108814154406	0.9648898667532838	0.8414226428527181	0.9354094263770167
si-Ctrl	0.8981475868949698	0.9206702910281042	0.82228170528443	0.9740134685055097	0.870750689112327	0.9705898929438812
si-Ctrl	0.880794873025187	0.9234577204879411	0.8036162945689318	0.9579734514814421	0.873892979880188	0.9730224610956942
si-Ctrl	0.9600361816712313	0.9262974862632976	0.8702207365226652	1.0498516268197973	0.8743870763699564	0.9782078961566387
si-Ctrl	0.9725538916411882	0.9070104792202442	0.8866216599693824	1.0584861233129939	0.8576642355287534	0.9563567229117352
si-Ctrl	0.8735955973081102	0.9068427828389216	0.7973392590840295	0.9498519355321908	0.8531927093666485	0.9604928563111946
si-Ctrl	0.9241036418944545	0.9219488123352896	0.8453279550821344	1.0028793287067743	0.870979256690297	0.9729183679802824
si-Ctrl	0.9285874654798896	0.9322232803436958	0.8497425897997581	1.007432341160021	0.8801872616085478	0.9842592990788438
si-Ctrl	0.9357028333683742	0.923159365554551	0.8537156794533103	1.017689987283438	0.8724077456180113	0.9739109854910908
si-Ctrl	0.9068348978196132	0.9179497267830659	0.8297328445447829	0.9839369510944436	0.8675768251149759	0.9683226284511558
si-Ctrl	0.9367363745175894	0.9100877473208127	0.8515981268416157	1.0218746221935628	0.8612775792026286	0.9588979154389969
si-Ctrl	0.9168209902794423	0.8838134333336523	0.8381866373531841	0.9954553432057006	0.8380915793598094	0.9295352873074949
si-Ctrl	0.9341694911107904	0.9096382419866336	0.832543405025818	1.0357955771957628	0.8609653148722829	0.9583111691009842
si-Ctrl	0.958056004848489	0.9341247239297037	0.8683694802451773	1.0477425294518006	0.8823908707741994	0.9858585770852077
si-Ctrl	0.874859313011984	0.9308067622701696	0.8010932548165017	0.9486253712074664	0.876223162446188	0.985390362094151
si-Ctrl	0.9823902455442435	0.9151434452656164	0.8980876050924524	1.0666928859960343	0.8660805597909751	0.9642063307402577
si-Ctrl	0.9300110658970591	0.9236953057322099	0.846204734093507	1.0138173977006115	0.870017933250838	0.9773726782135819
si-Ctrl	0.9260209338285779	0.931280727830204	0.8471912140111858	1.0048506536459698	0.8729463560360572	0.9896150996243507
si-Ctrl	0.899929994395116	0.8970126353155291	0.8115543660731419	0.9883056227170901	0.8496046905567995	0.9444205800742587
si-Ctrl	0.8944266366714495	0.9533247756771802	0.8121743599691083	0.9766789133737904	0.8778961535722072	1.0287533977821532
si-Ctrl	0.9184415660044296	0.9501619447617514	0.8339314133824447	1.0029517186264145	0.8918136093066976	1.0085102802168049
si-Ctrl	0.9204855661703832	0.951567388907632	0.8362872414514865	1.0046838908892797	0.8956830875578563	1.0074516902574078
si-Ctrl	0.9297858113472988	1.0233617077677155	0.8469012738561229	1.0126703488384745	0.9187950964944462	1.1279283190409846
si-Ctrl	0.9076474313156513	0.9290552342593688	0.828075042696614	0.9872198199346887	0.8760658277307314	0.9820446407880062
si-Ctrl	0.9142892816334234	0.9161811341787507	0.8309785611960053	0.9976000020708413	0.8659500068818126	0.9664122614756886
si-Ctrl	0.9599064805377611	0.912512144463882	0.8748241299580977	1.0449888311174242	0.8618723261582077	0.963151962769556
si-Ctrl	0.8875834068744428	0.8805779571161215	0.8109935200010348	0.964173293747851	0.8332723522371652	0.9278835619950778
si-Ctrl	0.93083236572266	0.9412972016435883	0.8459158415910467	1.0157488898542733	0.8854113769554893	0.9971830263316874
si-Ctrl	0.8649073756615642	0.9151483189054493	0.7893559783623629	0.9404587729607656	0.8644716230183649	0.9658250147925338
si-Ctrl	0.8968475789582461	0.8868441524154616	0.8193509203539034	0.9743442375625886	0.8389652393463226	0.9347230654846006
si-Ctrl	0.8675045852129419	0.9146195854995247	0.7914903063041917	0.9435188641216923	0.8645793855200752	0.9646597854789742
