7127
YMR007W	YMR007W	protein_coding
YMR201C	RAD14	protein_coding
YMR232W	FUS2	protein_coding
YMR200W	ROT1	protein_coding
YMR297W	PRC1	protein_coding
YML026C	RPS18B	protein_coding
YML023C	NSE5	protein_coding
YMR143W	RPS16A	protein_coding
YMR073C	IRC21	protein_coding
YML069W	POB3	protein_coding
YML050W	AIM32	protein_coding
YML099W-A	YML099W-A	protein_coding
YMR211W	DML1	protein_coding
tF(GAA)M	tF(GAA)M	tRNA
YMR283C	RIT1	protein_coding
snR74	snR74	snoRNA
RNA170	RNA170	ncRNA
YML078W	CPR3	protein_coding
YMR142C	RPL13B	protein_coding
YMR203W	TOM40	protein_coding
YMR077C	VPS20	protein_coding
YMR245W	YMR245W	protein_coding
YMR284W	YKU70	protein_coding
YMR089C	YTA12	protein_coding
YMR134W	ERG29	protein_coding
YMR290W-A	YMR290W-A	protein_coding
YMR095C	SNO1	protein_coding
snR83	snR83	snoRNA
snR73	snR73	snoRNA
tH(GUG)M	tH(GUG)M	tRNA
YMR099C	YMR099C	protein_coding
YMR132C	JLP2	protein_coding
YML115C	VAN1	protein_coding
snR11	snR11	snoRNA
YMR086W	SEG1	protein_coding
YMR044W	IOC4	protein_coding
YMR222C	FSH2	protein_coding
YMR272W-A	YMR272W-A	protein_coding
YMR321C	YMR321C	protein_coding
YML131W	YML131W	protein_coding
YML038C	YMD8	protein_coding
YML122C	YML122C	protein_coding
YMR036C	MIH1	protein_coding
YML012W	ERV25	protein_coding
YML100W	TSL1	protein_coding
YMR312W	ELP6	protein_coding
YML112W	CTK3	protein_coding
YML099C	ARG81	protein_coding
YML123C	PHO84	protein_coding
tV(AAC)M3	tV(AAC)M3	tRNA
YMR141C	YMR141C	protein_coding
YMR324C	YMR324C	protein_coding
YMR207C	HFA1	protein_coding
YMR236W	TAF9	protein_coding
YML034C-A	YML034C-A	protein_coding
YMR204C	INP1	protein_coding
YMR011W	HXT2	protein_coding
YML008C	ERG6	protein_coding
YMR109W	MYO5	protein_coding
YMR004W	MVP1	protein_coding
YMR158C-A	YMR158C-A	protein_coding
YMR216C	SKY1	protein_coding
YMR159C	ATG16	protein_coding
YMR307C-A	YMR307C-A	protein_coding
YMR272C	SCS7	protein_coding
YMR106C	YKU80	protein_coding
YML092C	PRE8	protein_coding
tV(AAC)M2	tV(AAC)M2	tRNA
YML104C	MDM1	protein_coding
YML058W	SML1	protein_coding
tW(CCA)M	tW(CCA)M	tRNA
YMR148W	OSW5	protein_coding
YMR168C	CEP3	protein_coding
YML063W	RPS1B	protein_coding
YMR008C	PLB1	protein_coding
YMR294W-A	YMR294W-A	protein_coding
YMR177W	MMT1	protein_coding
YMR213W	CEF1	protein_coding
YMR192W	GYL1	protein_coding
YMR326C	YMR326C	protein_coding
YMR014W	BUD22	protein_coding
YMR020W	FMS1	protein_coding
snR86	snR86	snoRNA
YMR208W	ERG12	protein_coding
YML098W	TAF13	protein_coding
YMR133W	REC114	protein_coding
YML028W	TSA1	protein_coding
YMR285C	NGL2	protein_coding
YMR040W	YET2	protein_coding
YMR094W	CTF13	protein_coding
YMR189W	GCV2	protein_coding
YML128C	MSC1	protein_coding
YML022W	APT1	protein_coding
YMR299C	DYN3	protein_coding
YMR227C	TAF7	protein_coding
YMR119W	ASI1	protein_coding
YMR255W	GFD1	protein_coding
YMR024W	MRPL3	protein_coding
YML054C	CYB2	protein_coding
YMR317W	YMR317W	protein_coding
YMR084W	YMR084W	protein_coding
YMR274C	RCE1	protein_coding
YMR215W	GAS3	protein_coding
YMR277W	FCP1	protein_coding
YMR033W	ARP9	protein_coding
YML094C-A	YML094C-A	protein_coding
YML041C	VPS71	protein_coding
YMR305C	SCW10	protein_coding
YMR315W-A	YMR315W-A	protein_coding
YMR237W	BCH1	protein_coding
YML095C	RAD10	protein_coding
YMR018W	PEX9	protein_coding
YMR163C	INP2	protein_coding
YML027W	YOX1	protein_coding
ZOD1	ZOD1	ncRNA
tD(GUC)M	tD(GUC)M	tRNA
YMR162C	DNF3	protein_coding
YMR158W	MRPS8	protein_coding
YMR210W	MGL2	protein_coding
YMR316C-A	YMR316C-A	protein_coding
YMR241W	YHM2	protein_coding
YMR205C	PFK2	protein_coding
YMR235C	RNA1	protein_coding
YMR047C	NUP116	protein_coding
YMR259C	TRM732	protein_coding
YMR175W-A	YMR175W-A	protein_coding
YMR281W	GPI12	protein_coding
YMR261C	TPS3	protein_coding
YMR026C	PEX12	protein_coding
YML010W	SPT5	protein_coding
YMR150C	IMP1	protein_coding
YMR067C	UBX4	protein_coding
YMR179W	SPT21	protein_coding
YMR126C	DLT1	protein_coding
YML032C	RAD52	protein_coding
YML018C	YML018C	protein_coding
YML081W	TDA9	protein_coding
YMR003W	AIM34	protein_coding
YMR221C	FMP42	protein_coding
YMR257C	PET111	protein_coding
YML068W	ITT1	protein_coding
YMR117C	SPC24	protein_coding
YMR060C	SAM37	protein_coding
YMR144W	FDO1	protein_coding
YMR068W	AVO2	protein_coding
YML097C	VPS9	protein_coding
YMR182C	RGM1	protein_coding
YMR295C	YMR295C	protein_coding
YMR181C	YMR181C	protein_coding
YML080W	DUS1	protein_coding
YMR194C-B	CMC4	protein_coding
YMR140W	SIP5	protein_coding
YMR058W	FET3	protein_coding
YMR076C	PDS5	protein_coding
YMR239C	RNT1	protein_coding
tG(GCC)M	tG(GCC)M	tRNA
YMR242C	RPL20A	protein_coding
YMR306C-A	YMR306C-A	protein_coding
YMR193C-A	YMR193C-A	protein_coding
YMR114C	YMR114C	protein_coding
YMR009W	ADI1	protein_coding
YMR088C	VBA1	protein_coding
YMR253C	YMR253C	protein_coding
YMR103C	YMR103C	protein_coding
YMR254C	YMR254C	protein_coding
YMR303C	ADH2	protein_coding
YMR316W	DIA1	protein_coding
YML017W	PSP2	protein_coding
YMR104C	YPK2	protein_coding
YMR309C	NIP1	protein_coding
YML133W-A	YML133W-A	protein_coding
YMR155W	YMR155W	protein_coding
YMR313C	TGL3	protein_coding
YMR028W	TAP42	protein_coding
snR72	snR72	snoRNA
YMR154C	RIM13	protein_coding
tY(GUA)M1	SUP5	tRNA
snR75	snR75	snoRNA
YML096W	YML096W	protein_coding
YML016C	PPZ1	protein_coding
YML006C	GIS4	protein_coding
YMR178W	YMR178W	protein_coding
YML109W	ZDS2	protein_coding
YML015C	TAF11	protein_coding
YMR197C	VTI1	protein_coding
YML014W	TRM9	protein_coding
YML106W	URA5	protein_coding
YML025C	YML6	protein_coding
tS(AGA)M	tS(AGA)M	tRNA
YMR172C-A	YMR172C-A	protein_coding
YMR193W	MRPL24	protein_coding
YML052W	SUR7	protein_coding
YML079W	YML079W	protein_coding
YML101C-A	YML101C-A	protein_coding
YML047C	PRM6	protein_coding
YMR174C	PAI3	protein_coding
YMR218C	TRS130	protein_coding
YMR315W	YMR315W	protein_coding
YMR001C	CDC5	protein_coding
tV(AAC)M1	tV(AAC)M1	tRNA
tE(UUC)M	tE(UUC)M	tRNA
YML121W	GTR1	protein_coding
YMR085W	YMR085W	protein_coding
YMR105W-A	YMR105W-A	protein_coding
YMR122C	YMR122C	protein_coding
snR78	snR78	snoRNA
YMR217W	GUA1	protein_coding
tA(AGC)M2	tA(AGC)M2	tRNA
YMR298W	LIP1	protein_coding
YMR057C	YMR057C	protein_coding
YML042W	CAT2	protein_coding
YMR320W	YMR320W	protein_coding
YMR287C	DSS1	protein_coding
YMR289W	ABZ2	protein_coding
YML048W	GSF2	protein_coding
YMR250W	GAD1	protein_coding
YMR230W-A	YMR230W-A	protein_coding
YMR124W	EPO1	protein_coding
YMR311C	GLC8	protein_coding
snR77	snR77	snoRNA
YMR322C	SNO4	protein_coding
YML119W	YML119W	protein_coding
YML043C	RRN11	protein_coding
YML046W	PRP39	protein_coding
YML004C	GLO1	protein_coding
YMR071C	TVP18	protein_coding
YMR229C	RRP5	protein_coding
YMR063W	RIM9	protein_coding
YMR301C	ATM1	protein_coding
YMR276W	DSK2	protein_coding
YMR002W	MIX17	protein_coding
YML081C-A	ATP18	protein_coding
YML019W	OST6	protein_coding
YMR176W	ECM5	protein_coding
YMR158W-B	YMR158W-B	protein_coding
YML108W	YML108W	protein_coding
YMR198W	CIK1	protein_coding
YML094W	GIM5	protein_coding
YMR006C	PLB2	protein_coding
YML003W	YML003W	protein_coding
YML057C-A	YML057C-A	protein_coding
YML009C-A	YML009C-A	protein_coding
tQ(CUG)M	CDC65	tRNA
YML093W	UTP14	protein_coding
YMR116C	ASC1	protein_coding
YMR196W	YMR196W	protein_coding
YML053C	YML053C	protein_coding
YMR151W	YIM2	protein_coding
YML009C	MRPL39	protein_coding
YMR070W	MOT3	protein_coding
YMR219W	ESC1	protein_coding
YML037C	YML037C	protein_coding
YMR280C	CAT8	protein_coding
YMR170C	ALD2	protein_coding
YMR123W	PKR1	protein_coding
YML012C-A	YML012C-A	protein_coding
YMR019W	STB4	protein_coding
YMR206W	YMR206W	protein_coding
YMR165C	PAH1	protein_coding
YMR010W	ANY1	protein_coding
YMR184W	ADD37	protein_coding
YML126C	ERG13	protein_coding
YMR244W	YMR244W	protein_coding
YMR279C	YMR279C	protein_coding
YMR316C-B	YMR316C-B	protein_coding
YMR107W	SPG4	protein_coding
YML054C-A	YML054C-A	protein_coding
YMR043W	MCM1	protein_coding
tA(AGC)M1	tA(AGC)M1	tRNA
YMR270C	RRN9	protein_coding
YMR175W	SIP18	protein_coding
YML009W-B	YML009W-B	protein_coding
YMR035W	IMP2	protein_coding
YMR108W	ILV2	protein_coding
YML002W	YML002W	protein_coding
YML111W	BUL2	protein_coding
YMR278W	PRM15	protein_coding
YMR185W	RTP1	protein_coding
YMR304C-A	YMR304C-A	protein_coding
YML084W	YML084W	protein_coding
YMR258C	ROY1	protein_coding
YMR023C	MSS1	protein_coding
YMR291W	TDA1	protein_coding
YMR041C	ARA2	protein_coding
YMR029C	FAR8	protein_coding
YMR092C	AIP1	protein_coding
YMR138W	CIN4	protein_coding
YMR122W-A	YMR122W-A	protein_coding
YMR053C	STB2	protein_coding
YMR220W	ERG8	protein_coding
YMR087W	YMR087W	protein_coding
YML031W	NDC1	protein_coding
YML118W	NGL3	protein_coding
YML120C	NDI1	protein_coding
YMR078C	CTF18	protein_coding
tL(CAA)M	tL(CAA)M	tRNA
YMR042W	ARG80	protein_coding
YMR251W	GTO3	protein_coding
YMR223W	UBP8	protein_coding
YML007C-A	YML007C-A	protein_coding
YMR256C	COX7	protein_coding
YMR214W	SCJ1	protein_coding
tP(UGG)M	SUF7	tRNA
YMR055C	BUB2	protein_coding
YML117W	NAB6	protein_coding
YMR271C	URA10	protein_coding
snR24	snR24	snoRNA
YMR226C	YMR226C	protein_coding
YML110C	COQ5	protein_coding
YML047W-A	YML047W-A	protein_coding
YML007W	YAP1	protein_coding
YMR190C	SGS1	protein_coding
YMR225C	MRPL44	protein_coding
YMR264W	CUE1	protein_coding
YMR037C	MSN2	protein_coding
YML024W	RPS17A	protein_coding
YML083C	YML083C	protein_coding
YMR182W-A	YMR182W-A	protein_coding
YMR030W	RSF1	protein_coding
YMR187C	YMR187C	protein_coding
YMR238W	DFG5	protein_coding
YML061C	PIF1	protein_coding
YMR130W	YMR130W	protein_coding
YMR005W	TAF4	protein_coding
YMR054W	STV1	protein_coding
YMR209C	YMR209C	protein_coding
YML102W	CAC2	protein_coding
YMR194W	RPL36A	protein_coding
YMR252C	YMR252C	protein_coding
YMR164C	MSS11	protein_coding
YMR074C	SDD2	protein_coding
YML065W	ORC1	protein_coding
YMR243C	ZRC1	protein_coding
snR85	snR85	snoRNA
YMR145C	NDE1	protein_coding
YML071C	COG8	protein_coding
YMR015C	ERG5	protein_coding
YML070W	DAK1	protein_coding
YMR125W	STO1	protein_coding
YMR325W	PAU19	protein_coding
YMR141W-A	YMR141W-A	protein_coding
YML072C	TCB3	protein_coding
YML105C	SEC65	protein_coding
YMR119W-A	YMR119W-A	protein_coding
YMR069W	NAT4	protein_coding
YMR293C	HER2	protein_coding
YML124C	TUB3	protein_coding
YMR090W	YMR090W	protein_coding
YML029W	USA1	protein_coding
YMR171C	EAR1	protein_coding
YMR102C	YMR102C	protein_coding
YMR188C	MRPS17	protein_coding
YMR269W	TMA23	protein_coding
YMR128W	ECM16	protein_coding
YMR039C	SUB1	protein_coding
YMR230W	RPS10B	protein_coding
YMR267W	PPA2	protein_coding
YMR247C	RKR1	protein_coding
YMR152W	YIM1	protein_coding
YMR251W-A	HOR7	protein_coding
YMR146C	TIF34	protein_coding
YMR228W	MTF1	protein_coding
YMR032W	HOF1	protein_coding
YMR013C-A	YMR013C-A	protein_coding
YMR001C-A	YMR001C-A	protein_coding
YMR031W-A	YMR031W-A	protein_coding
YMR153W	NUP53	protein_coding
YMR056C	AAC1	protein_coding
YMR282C	AEP2	protein_coding
YMR234W	RNH1	protein_coding
YMR323W	ERR3	protein_coding
YMR062C	ARG7	protein_coding
YMR247W-A	YMR247W-A	protein_coding
YMR038C	CCS1	protein_coding
YMR049C	ERB1	protein_coding
YMR272W-B	YMR272W-B	protein_coding
YMR147W	YMR147W	protein_coding
YML067C	ERV41	protein_coding
tK(CUU)M	tK(CUU)M	tRNA
tR(UCU)M1	tR(UCU)M1	tRNA
YML107C	PML39	protein_coding
snR54	snR54	snoRNA
YMR231W	PEP5	protein_coding
YMR081C	ISF1	protein_coding
YML051W	GAL80	protein_coding
YMR314W	PRE5	protein_coding
YMR113W	FOL3	protein_coding
YML031C-A	YML031C-A	protein_coding
YMR263W	SAP30	protein_coding
YML034W	SRC1	protein_coding
YMR131C	RRB1	protein_coding
YMR310C	YMR310C	protein_coding
YMR034C	RCH1	protein_coding
YML103C	NUP188	protein_coding
YMR306W	FKS3	protein_coding
YMR169C	ALD3	protein_coding
YMR186W	HSC82	protein_coding
YML059C	NTE1	protein_coding
YML086C	ALO1	protein_coding
YMR013C	SEC59	protein_coding
YMR127C	SAS2	protein_coding
YMR153C-A	YMR153C-A	protein_coding
YMR212C	EFR3	protein_coding
YMR296C	LCB1	protein_coding
YMR101C	SRT1	protein_coding
YMR166C	MME1	protein_coding
YMR061W	RNA14	protein_coding
YMR288W	HSH155	protein_coding
YMR265C	YMR265C	protein_coding
YML116W	ATR1	protein_coding
YML130C	ERO1	protein_coding
YMR273C	ZDS1	protein_coding
YMR292W	GOT1	protein_coding
YMR137C	PSO2	protein_coding
YMR013W-A	YMR013W-A	protein_coding
YML076C	WAR1	protein_coding
YMR082C	YMR082C	protein_coding
tR(UCU)M2	tR(UCU)M2	tRNA
YMR022W	UBC7	protein_coding
YML062C	MFT1	protein_coding
YMR086C-A	YMR086C-A	protein_coding
YML035C	AMD1	protein_coding
YMR173W	DDR48	protein_coding
YMR194C-A	YMR194C-A	protein_coding
YMR093W	UTP15	protein_coding
YML036W	CGI121	protein_coding
YMR307W	GAS1	protein_coding
YML116W-A	YML116W-A	protein_coding
YMR021C	MAC1	protein_coding
YMR135C	GID8	protein_coding
YMR121C	RPL15B	protein_coding
YMR129W	POM152	protein_coding
YML066C	SMA2	protein_coding
YMR045C	YMR045C	transposable_element
YMR050C	YMR050C	transposable_element
YML045W	YML045W	transposable_element
YML040W	YML040W	transposable_element
YML045W-A	YML045W-A	transposable_element
YMR046C	YMR046C	transposable_element
YMR051C	YMR051C	transposable_element
YML039W	YML039W	transposable_element
YBR225W	YBR225W	protein_coding
YBR182C-A	YBR182C-A	protein_coding
YBL055C	YBL055C	protein_coding
YBR293W	VBA2	protein_coding
YBR223W-A	YBR223W-A	protein_coding
YBR115C	LYS2	protein_coding
YBR031W	RPL4A	protein_coding
YBL108C-A	PAU9	protein_coding
YBR116C	YBR116C	protein_coding
YBR241C	YBR241C	protein_coding
YBR182C	SMP1	protein_coding
YBR134W	YBR134W	protein_coding
YBL037W	APL3	protein_coding
YBR019C	GAL10	protein_coding
YBR022W	POA1	protein_coding
YBR121C-A	YBR121C-A	protein_coding
YBR119W	MUD1	protein_coding
YBL022C	PIM1	protein_coding
snR161	snR161	snoRNA
YBR243C	ALG7	protein_coding
YBR234C	ARC40	protein_coding
YBR179C	FZO1	protein_coding
YBR247C	ENP1	protein_coding
YBR124W	YBR124W	protein_coding
YBL086C	YBL086C	protein_coding
YBL065W	YBL065W	protein_coding
YBR227C	MCX1	protein_coding
YBR218C	PYC2	protein_coding
YBR244W	GPX2	protein_coding
YBR160W	CDC28	protein_coding
YBL080C	PET112	protein_coding
YBR083W	TEC1	protein_coding
YBR294W	SUL1	protein_coding
tI(AAU)B	tI(AAU)B	tRNA
YBR091C	TIM12	protein_coding
YBR284W	YBR284W	protein_coding
YBR158W	AMN1	protein_coding
YBR111W-A	SUS1	protein_coding
YBL071C	YBL071C	protein_coding
YBR126W-B	YBR126W-B	protein_coding
YBR229C	ROT2	protein_coding
YBR042C	CST26	protein_coding
YBR150C	TBS1	protein_coding
YBR298C	MAL31	protein_coding
YBR143C	SUP45	protein_coding
YBR014C	GRX7	protein_coding
tS(AGA)B	tS(AGA)B	tRNA
YBR259W	YBR259W	protein_coding
YBR060C	ORC2	protein_coding
YBR180W	DTR1	protein_coding
YBL034C	STU1	protein_coding
YBR212W	NGR1	protein_coding
YBR071W	YBR071W	protein_coding
YBL074C	AAR2	protein_coding
YBL107C	MIX23	protein_coding
YBR097W	VPS15	protein_coding
YBR136W	MEC1	protein_coding
YBR039W	ATP3	protein_coding
YBL089W	AVT5	protein_coding
YBL067C	UBP13	protein_coding
YBR270C	BIT2	protein_coding
YBR087W	RFC5	protein_coding
YBR121C	GRS1	protein_coding
YBR026C	ETR1	protein_coding
YBR197C	YBR197C	protein_coding
YBR027C	YBR027C	protein_coding
YBR177C	EHT1	protein_coding
YBR176W	ECM31	protein_coding
YBR230W-A	YBR230W-A	protein_coding
YBR090C	YBR090C	protein_coding
YBL071C-B	YBL071C-B	protein_coding
YBR064W	YBR064W	protein_coding
YBR044C	TCM62	protein_coding
YBL068W	PRS4	protein_coding
YBR216C	YBP1	protein_coding
YBR271W	EFM2	protein_coding
YBR084W	MIS1	protein_coding
YBR065C	ECM2	protein_coding
YBR245C	ISW1	protein_coding
YBR085W	AAC3	protein_coding
YBR059C	AKL1	protein_coding
YBR068C	BAP2	protein_coding
YBR285W	YBR285W	protein_coding
YBR041W	FAT1	protein_coding
YBR252W	DUT1	protein_coding
YBL082C	ALG3	protein_coding
YBL002W	HTB2	protein_coding
YBL098W	BNA4	protein_coding
YBR117C	TKL2	protein_coding
YBR214W	SDS24	protein_coding
YBR169C	SSE2	protein_coding
YBR207W	FTH1	protein_coding
YBR155W	CNS1	protein_coding
YBL106C	SRO77	protein_coding
YBR237W	PRP5	protein_coding
YBR193C	MED8	protein_coding
YBR149W	ARA1	protein_coding
YBR013C	YBR013C	protein_coding
YBL063W	KIP1	protein_coding
YBL029C-A	YBL029C-A	protein_coding
YBR147W	RTC2	protein_coding
YBR246W	RRT2	protein_coding
YBR002C	RER2	protein_coding
YBR023C	CHS3	protein_coding
YBL088C	TEL1	protein_coding
YBL064C	PRX1	protein_coding
YBL007C	SLA1	protein_coding
tL(UAA)B2	tL(UAA)B2	tRNA
YBL093C	ROX3	protein_coding
YBL091C	MAP2	protein_coding
YBR142W	MAK5	protein_coding
YBR047W	FMP23	protein_coding
YBR238C	YBR238C	protein_coding
YBR067C	TIP1	protein_coding
YBR010W	HHT1	protein_coding
YBL054W	TOD6	protein_coding
YBR209W	YBR209W	protein_coding
YBL060W	YEL1	protein_coding
YBR089W	YBR089W	protein_coding
YBR025C	OLA1	protein_coding
YBR040W	FIG1	protein_coding
YBR230C	OM14	protein_coding
YBL027W	RPL19B	protein_coding
YBL100C	YBL100C	protein_coding
YBR261C	TAE1	protein_coding
YBR034C	HMT1	protein_coding
YBR101C	FES1	protein_coding
YBL010C	YBL010C	protein_coding
YBR053C	YBR053C	protein_coding
YBL059C-A	CMC2	protein_coding
YBR255C-A	RCF3	protein_coding
YBL042C	FUI1	protein_coding
YBL039C	URA7	protein_coding
YBR217W	ATG12	protein_coding
YBR200W-A	YBR200W-A	protein_coding
YBL003C	HTA2	protein_coding
YBR069C	TAT1	protein_coding
YBR056W-A	YBR056W-A	protein_coding
YBR009C	HHF1	protein_coding
YBL038W	MRPL16	protein_coding
YBR056C-B	YBR056C-B	protein_coding
YBR081C	SPT7	protein_coding
YBR007C	DSF2	protein_coding
YBR146W	MRPS9	protein_coding
YBR171W	SEC66	protein_coding
YBL028C	YBL028C	protein_coding
YBR135W	CKS1	protein_coding
YBR264C	YPT10	protein_coding
YBR043C	QDR3	protein_coding
YBL059W	YBL059W	protein_coding
YBR131W	CCZ1	protein_coding
YBR233W-A	DAD3	protein_coding
YBR092C	PHO3	protein_coding
YBR126C	TPS1	protein_coding
YBR057C	MUM2	protein_coding
YBR086C	IST2	protein_coding
YBR174C	YBR174C	protein_coding
snR56	snR56	snoRNA
YBR281C	DUG2	protein_coding
YBL103C	RTG3	protein_coding
tG(GCC)B	tG(GCC)B	tRNA
YBR159W	IFA38	protein_coding
YBR118W	TEF2	protein_coding
YBL004W	UTP20	protein_coding
YBR163W	EXO5	protein_coding
YBL013W	FMT1	protein_coding
YBL112C	YBL112C	protein_coding
YBR231C	SWC5	protein_coding
YBL066C	SEF1	protein_coding
YBR008C	FLR1	protein_coding
YBL015W	ACH1	protein_coding
YBR038W	CHS2	protein_coding
YBL018C	POP8	protein_coding
YBR253W	SRB6	protein_coding
YBL068W-A	YBL068W-A	protein_coding
YBR058C	UBP14	protein_coding
YBL084C	CDC27	protein_coding
YBR224W	YBR224W	protein_coding
YBR077C	SLM4	protein_coding
YBL087C	RPL23A	protein_coding
YBR098W	MMS4	protein_coding
YBR239C	ERT1	protein_coding
YBR168W	PEX32	protein_coding
YBL046W	PSY4	protein_coding
YBR003W	COQ1	protein_coding
YBR215W	HPC2	protein_coding
LSR1	LSR1	snRNA
YBL025W	RRN10	protein_coding
YBR105C	VID24	protein_coding
YBR200W	BEM1	protein_coding
YBR190W	YBR190W	protein_coding
YBR248C	HIS7	protein_coding
YBR145W	ADH5	protein_coding
YBL047C	EDE1	protein_coding
YBR099C	YBR099C	protein_coding
YBL014C	RRN6	protein_coding
YBR062C	YBR062C	protein_coding
YBL092W	RPL32	protein_coding
YBR240C	THI2	protein_coding
YBR251W	MRPS5	protein_coding
YBR199W	KTR4	protein_coding
YBR128C	ATG14	protein_coding
YBR139W	YBR139W	protein_coding
YBL070C	YBL070C	protein_coding
YBR054W	YRO2	protein_coding
YBL039W-B	YBL039W-B	protein_coding
YBR072W	HSP26	protein_coding
YBR111C	YSA1	protein_coding
YBL001C	ECM15	protein_coding
YBR110W	ALG1	protein_coding
YBL111C	YBL111C	protein_coding
YBL036C	YBL036C	protein_coding
tR(UCU)B	tR(UCU)B	tRNA
YBL094C	YBL094C	protein_coding
YBR033W	EDS1	protein_coding
YBL073W	YBL073W	protein_coding
YBR096W	YBR096W	protein_coding
YBL053W	YBL053W	protein_coding
YBR030W	RKM3	protein_coding
YBL076C	ILS1	protein_coding
YBR256C	RIB5	protein_coding
YBR162W-A	YSY6	protein_coding
YBL077W	YBL077W	protein_coding
YBR156C	SLI15	protein_coding
YBL012C	YBL012C	protein_coding
YBL008W-A	YBL008W-A	protein_coding
YBR297W	MAL33	protein_coding
YBR189W	RPS9B	protein_coding
YBL096C	YBL096C	protein_coding
YBR011C	IPP1	protein_coding
YBL041W	PRE7	protein_coding
YBL081W	YBL081W	protein_coding
YBR089C-A	NHP6B	protein_coding
YBR103C-A	YBR103C-A	protein_coding
YBR296C	PHO89	protein_coding
YBL040C	ERD2	protein_coding
YBR165W	UBS1	protein_coding
YBL026W	LSM2	protein_coding
YBR082C	UBC4	protein_coding
YBR280C	SAF1	protein_coding
YBR061C	TRM7	protein_coding
YBL016W	FUS3	protein_coding
YBR175W	SWD3	protein_coding
YBR029C	CDS1	protein_coding
YBL057C	PTH2	protein_coding
YBR298C-A	YBR298C-A	protein_coding
YBR192W	RIM2	protein_coding
tQ(UUG)B	tQ(UUG)B	tRNA
YBR302C	COS2	protein_coding
YBR254C	TRS20	protein_coding
YBR204C	LDH1	protein_coding
YBR220C	YBR220C	protein_coding
YBR222C	PCS60	protein_coding
YBR290W	BSD2	protein_coding
YBR162C	TOS1	protein_coding
YBR167C	POP7	protein_coding
YBL033C	RIB1	protein_coding
YBR228W	SLX1	protein_coding
YBR263W	SHM1	protein_coding
YBR250W	SPO23	protein_coding
YBR272C	HSM3	protein_coding
YBR120C	CBP6	protein_coding
YBR084C-A	RPL19A	protein_coding
YBL062W	YBL062W	protein_coding
YBR301W	PAU24	protein_coding
YBR076W	ECM8	protein_coding
YBR210W	ERV15	protein_coding
YBR106W	PHO88	protein_coding
YBR005W	RCR1	protein_coding
YBR153W	RIB7	protein_coding
YBR132C	AGP2	protein_coding
YBR166C	TYR1	protein_coding
YBR221W-A	YBR221W-A	protein_coding
YBR131C-A	YBR131C-A	protein_coding
YBR161W	CSH1	protein_coding
YBR109C	CMD1	protein_coding
YBR255W	MTC4	protein_coding
YBR205W	KTR3	protein_coding
YBR296C-A	YBR296C-A	protein_coding
YBL043W	ECM13	protein_coding
YBR130C	SHE3	protein_coding
YBR206W	YBR206W	protein_coding
YBR122C	MRPL36	protein_coding
YBR295W	PCA1	protein_coding
YBR004C	GPI18	protein_coding
YBR202W	MCM7	protein_coding
YBR001C	NTH2	protein_coding
YBL113C	YBL113C	protein_coding
YBR288C	APM3	protein_coding
YBR282W	MRPL27	protein_coding
YBL072C	RPS8A	protein_coding
YBR103W	SIF2	protein_coding
YBR107C	IML3	protein_coding
YBL024W	NCL1	protein_coding
YBR012C	YBR012C	protein_coding
YBR188C	NTC20	protein_coding
YBL075C	SSA3	protein_coding
YBR102C	EXO84	protein_coding
YBR006W	UGA2	protein_coding
YBL051C	PIN4	protein_coding
YBR196C	PGI1	protein_coding
YBL031W	SHE1	protein_coding
YBR141W-A	YBR141W-A	protein_coding
YBL006W-A	YBL006W-A	protein_coding
YBL100W-C	YBL100W-C	protein_coding
YBR236C	ABD1	protein_coding
YBR276C	PPS1	protein_coding
YBR036C	CSG2	protein_coding
YBR045C	GIP1	protein_coding
YBR291C	CTP1	protein_coding
YBR137W	YBR137W	protein_coding
YBR079C	RPG1	protein_coding
YBR017C	KAP104	protein_coding
YBL044W	YBL044W	protein_coding
YBL023C	MCM2	protein_coding
YBR127C	VMA2	protein_coding
YBR152W	SPP381	protein_coding
YBR035C	PDX3	protein_coding
YBR289W	SNF5	protein_coding
YBL017C	PEP1	protein_coding
YBR157C	ICS2	protein_coding
YBL104C	SEA4	protein_coding
YBL109W	YBL109W	protein_coding
tL(UAA)B1	tL(UAA)B1	tRNA
YBR072C-A	YBR072C-A	protein_coding
YBR300C	YBR300C	protein_coding
YBR195C	MSI1	protein_coding
YBR233W	PBP2	protein_coding
YBR262C	YBR262C	protein_coding
YBR020W	GAL1	protein_coding
YBR085C-A	YBR085C-A	protein_coding
YBR123C	TFC1	protein_coding
YBR221C	PDB1	protein_coding
YBL029W	YBL029W	protein_coding
YBL045C	COR1	protein_coding
YBR191W-A	YBR191W-A	protein_coding
YBR154C	RPB5	protein_coding
YBR278W	DPB3	protein_coding
YBR273C	UBX7	protein_coding
YBR032W	YBR032W	protein_coding
YBR048W	RPS11B	protein_coding
YBR104W	YMC2	protein_coding
YBL079W	NUP170	protein_coding
YBR265W	TSC10	protein_coding
YBR249C	ARO4	protein_coding
YBR203W	COS111	protein_coding
YBR184W	YBR184W	protein_coding
YBR170C	NPL4	protein_coding
YBR173C	UMP1	protein_coding
YBR133C	HSL7	protein_coding
YBR275C	RIF1	protein_coding
YBL108W	YBL108W	protein_coding
YBL113W-A	YBL113W-A	protein_coding
YBL085W	BOI1	protein_coding
YBL052C	SAS3	protein_coding
YBL009W	ALK2	protein_coding
